filename,period,style,multi_motif,motif_subject,artifact_source,cropped_from,source_url
vlhd-ds-lv-009.jpg,Co-Dai,line_art,false,Hoa văn gà trên trống đồng.,Tạp chí Khảo cổ học số 14: Chuyên Đề – Trống Đồng. 1974.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-009/
vlhd-ds-lv-010.jpg,Co-Dai,line_art,false,Hoa văn gà trên mái nhà.,Tạp chí Khảo cổ học số 14: Chuyên Đề – Trống Đồng. 1974.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-010/
vlhd-ds-lv-011.jpg,Co-Dai,line_art,true,Hoa văn bò trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-011/
vlhd-ds-lv-011_crop_1.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-011.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-011/
vlhd-ds-lv-011_crop_2.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-011.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-011/
vlhd-ds-lv-011_crop_3.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-011.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-011/
vlhd-ds-lv-011_crop_4.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-011.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-011/
vlhd-ds-lv-012.jpg,Co-Dai,line_art,false,Hoa văn hươu trên trống đồng.,Tạp chí Khảo cổ học số 14: Chuyên Đề – Trống Đồng. 1974.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-012/
vlhd-ds-lv-013.jpg,Co-Dai,line_art,true,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_1.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_2.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_3.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_4.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_5.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-013_crop_6.jpg,Co-Dai,line_art,false,Hoa văn rồng trên trống đồng.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-013.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-013/
vlhd-ds-lv-014.jpg,Co-Dai,line_art,true,Hoa văn các loài cá.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-014/
vlhd-ds-lv-014_crop_1.jpg,Co-Dai,line_art,false,Hoa văn các loài cá.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-014.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-014/
vlhd-ds-lv-014_crop_2.jpg,Co-Dai,line_art,false,Hoa văn các loài cá.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-014.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-014/
vlhd-ds-lv-014_crop_3.jpg,Co-Dai,line_art,false,Hoa văn các loài cá.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-014.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-014/
vlhd-ds-lv-014_crop_4.jpg,Co-Dai,line_art,false,Hoa văn các loài cá.,"Hoa Văn Việt Nam – Nguyễn Du Chi. Trường Đại học Mỹ thuật Hà Nội, 2003.",vlhd-ds-lv-014.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-014/
vlhd-ds-lv-015.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-015/
vlhd-ds-lv-016.jpg,Co-Dai,line_art,true,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_1.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_2.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_3.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_4.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_5.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-016_crop_6.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-016.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-016/
vlhd-ds-lv-017.jpg,Co-Dai,line_art,true,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-017/
vlhd-ds-lv-017_crop_1.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-017.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-017/
vlhd-ds-lv-017_crop_2.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-017.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-017/
vlhd-ds-lv-017_crop_3.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-017.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-017/
vlhd-ds-lv-017_crop_4.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Nguồn từ NNC Lê Văn Hảo.,vlhd-ds-lv-017.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-017/
vlhd-ds-lv-018.jpg,Co-Dai,line_art,true,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-018_crop_1.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-018.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-018_crop_2.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-018.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-018_crop_3.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-018.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-018_crop_4.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-018.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-018_crop_5.jpg,Co-Dai,line_art,false,Hoa văn các loài chim trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-018.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-018/
vlhd-ds-lv-019.jpg,Co-Dai,line_art,true,Hoa văn các loài vật trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-019/
vlhd-ds-lv-019_crop_1.jpg,Co-Dai,line_art,false,Hoa văn các loài vật trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-019.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-019/
vlhd-ds-lv-019_crop_2.jpg,Co-Dai,line_art,false,Hoa văn các loài vật trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-019.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-019/
vlhd-ds-lv-019_crop_3.jpg,Co-Dai,line_art,false,Hoa văn các loài vật trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-019.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-019/
vlhd-ds-lv-019_crop_4.jpg,Co-Dai,line_art,false,Hoa văn các loài vật trên trống đồng.,Kho lưu trữ online Viện Viễn Đông Bác Cổ.,vlhd-ds-lv-019.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-019/
vlhd-ds-lv-020.jpg,Co-Dai,line_art,false,Hoa văn Sao La trên thạp đồng và trống đồng.,"Lê Văn Hảo. Bộ sưu tập Thomas Jaffe, chia sẻ bởi Ben Kiernan, sách Việt Nam: a history from earliest times to the present.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-020/
vlhd-ds-lv-021.jpg,Co-Dai,line_art,true,Hoa văn rồng trên thạp đồng và trống đồng.,"Lê Văn Hảo. Bộ sưu tập Thomas Jaffe, chia sẻ bởi Ben Kiernan, sách Việt Nam: a history from earliest times to the present.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-021/
vlhd-ds-lv-021_crop_1.jpg,Co-Dai,line_art,false,Hoa văn rồng trên thạp đồng và trống đồng.,"Lê Văn Hảo. Bộ sưu tập Thomas Jaffe, chia sẻ bởi Ben Kiernan, sách Việt Nam: a history from earliest times to the present.",vlhd-ds-lv-021.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-021/
vlhd-ds-lv-021_crop_2.jpg,Co-Dai,line_art,false,Hoa văn rồng trên thạp đồng và trống đồng.,"Lê Văn Hảo. Bộ sưu tập Thomas Jaffe, chia sẻ bởi Ben Kiernan, sách Việt Nam: a history from earliest times to the present.",vlhd-ds-lv-021.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-021/
vlhd-ds-lv-023.jpg,Co-Dai,line_art,false,Hoa văn voi mặt trời trên lao đồng.,"Bộ sưu tập cá nhân, chia sẻ bởi nhà khảo cổ Nguyễn Việt.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-023/
vlhd-ds-lv-024.jpg,Co-Dai,line_art,false,Hoa văn các loài vật trên trống đồng.,Tạp chí Khảo cổ học số 14: Chuyên Đề – Trống Đồng. 1974.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-024/
vlhd-ds-lv-027.jpg,Co-Dai,line_art,false,Hoa văn chim Tiên (chim Lạc).,Nguồn từ NNC Lê Văn Hảo.,,https://hoavandaiviet.vn/product/vlhd-ds-lv-027/
vlhd-ds-lv-028.jpg,Co-Dai,line_art,true,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-lv-028/
vlhd-ds-lv-028_crop_1.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-lv-028.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-028/
vlhd-ds-lv-028_crop_2.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-lv-028.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-028/
vlhd-ds-lv-028_crop_3.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-lv-028.jpg,https://hoavandaiviet.vn/product/vlhd-ds-lv-028/
vlhd-ds-lv-029.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-lv-029/
vlhd-ds-lv-030.jpg,Co-Dai,line_art,false,Hoa văn bò trên trống Đồi Ro.,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-lv-030/
vlhd-ds-lv-031.jpg,Co-Dai,line_art,false,Hoa văn chim công trên thân thạp.,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-lv-031/
vlhd-ds-tdds-002.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-002/
vlhd-ds-tdds-003.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-003/
vlhd-ds-tdds-004.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-004/
vlhd-ds-tdds-007.jpg,Co-Dai,line_art,false,Trống Ngọc Lũ – Hà Nam,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-007/
vlhd-ds-tdds-008.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-008/
vlhd-ds-tdds-009.jpg,Co-Dai,line_art,false,Trống Động Xá – Hưng Yên,Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-009/
vlhd-ds-tdds-010.jpg,Co-Dai,line_art,false,Làng Vạc – Nghệ An,Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-010/
vlhd-ds-tdds-012.jpg,Co-Dai,line_art,false,Làng Vạc – Nghệ An,Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-012/
vlhd-ds-tdds-013.jpg,Co-Dai,line_art,false,Nghệ An,Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-013/
vlhd-ds-tdds-014.jpg,Co-Dai,line_art,false,Ứng Hòa – Hà Tây (nay là Hà Nội),Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-014/
vlhd-ds-tdds-017.jpg,Co-Dai,line_art,false,Trống Lào Cai VII – Lào Cai,"Một Trung Tâm Văn Minh Cổ Đại Đầu Nguồn Sông Hồng Ở Đất Việt – Phạm Minh Huyền. Tạp chí Khảo cổ học, số 1, 1997.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-017/
vlhd-ds-tdds-018.jpg,Co-Dai,line_art,false,"Trống Vĩnh Hùng – Vĩnh Lộc, Thanh Hóa","Trống đồng Thanh Hóa – Bảo tàng tỉnh Thanh Hóa. Nhà xuất bản Khoa học Xã hội, 2013.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-018/
vlhd-ds-tdds-020.jpg,Co-Dai,line_art,false,Phú Xuyên – Hà Tây (nay là Hà Nội),Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-020/
vlhd-ds-tdds-021.jpg,Co-Dai,line_art,false,Ứng Hòa – Hà Tây (nay là Hà Nội),Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-021/
vlhd-ds-tdds-024.jpg,Co-Dai,line_art,false,"Trống Miếu Môn – Mỹ Đức, Hà Nội","Văn Hóa Đông Sơn – Sưu Tầm Hiện Vật Bảo Tàng Lịch Sử Quốc Gia – Bảo tàng Lịch sử Quốc gia. Hà Nội, 2014.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-024/
vlhd-ds-tdds-025.jpg,Co-Dai,line_art,false,BST Nguyễn Văn Kính,"Trống đồng Kính Hoa, tư liệu từ NNC Trịnh Sinh.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-025/
vlhd-ds-tdds-027.jpg,Co-Dai,line_art,false,Trống Vĩnh Ninh – Vĩnh Lộc – Thanh Hóa,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-027/
vlhd-ds-tdds-028.jpg,Co-Dai,line_art,false,"Trống Phú Duy – Mỹ Đức, Hà Nội",Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-028/
vlhd-ds-tdds-029.jpg,Co-Dai,line_art,false,"Trống Việt Khê – Việt Khê, Hải Phòng",Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-029/
vlhd-ds-tdds-030.jpg,Co-Dai,line_art,false,"Trống Giảo Tất – Thuận Thành, Bắc Ninh",Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-030/
vlhd-ds-tdds-031.jpg,Co-Dai,line_art,false,Trống Pắc Tà – Lào Cai,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-031/
vlhd-ds-tdds-033.jpg,Co-Dai,line_art,false,Trống Mật Sơn – Thanh Hóa,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-033/
vlhd-ds-tdds-038.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-038/
vlhd-ds-tdds-040.jpg,Co-Dai,line_art,false,BST Kiều Quang Chẩn,"Vang vọng từ trống Đông Sơn – Kiều Quang Chẩn & Trung tâm tiền sử Đông Nam Á. Nhà xuất bản Thế Giới, 2018.",,https://hoavandaiviet.vn/product/vlhd-ds-tdds-040/
vlhd-ds-tdds-043.jpg,Co-Dai,line_art,false,Trống Đông Sơn III – Thanh Hóa,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-043/
vlhd-ds-tdds-044.jpg,Co-Dai,line_art,false,Trống Đào Thịnh – Yên Bái,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-044/
vlhd-ds-tdds-045.jpg,Co-Dai,line_art,false,Trống Đông Sơn I – Thanh Hóa,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-045/
vlhd-ds-tdds-046.jpg,Co-Dai,line_art,false,Vĩnh Ninh – Thanh Hóa,Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-046/
vlhd-ds-tdds-047.jpg,Co-Dai,line_art,false,Trống Duy Tiên – Hà Nam,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-047/
vlhd-ds-tdds-048.jpg,Co-Dai,line_art,false,Trống Yên Tập,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-048/
vlhd-ds-tdds-049.jpg,Co-Dai,line_art,false,Mức giá cho các hoa văn đã được chúng tôi cân đối hợp lý nhất như một hình thức duy […],,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-049/
vlhd-ds-tdds-050.jpg,Co-Dai,line_art,false,Văn Nội – Hà Tây (nay là Hà Nội),Trống Đồng Việt Nam 越南铜鼓 – Bảo Tàng Lịch Sử Quốc Gia Việt Nam & Các Viện Khoa Học Quảng Tây thực hiện. Nhà xuất bản Khoa học (Trung Quốc) xuất bản năm 2011.,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-050/
vlhd-ds-tdds-051.jpg,Co-Dai,line_art,false,Mức giá cho các hoa văn đã được chúng tôi cân đối hợp lý nhất như một hình thức duy […],,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-051/
vlhd-ds-tdds-052.jpg,Co-Dai,line_art,true,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
vlhd-ds-tdds-052_crop_1.jpg,Co-Dai,line_art,false,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-tdds-052.jpg,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
vlhd-ds-tdds-052_crop_2.jpg,Co-Dai,line_art,false,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-tdds-052.jpg,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
vlhd-ds-tdds-052_crop_3.jpg,Co-Dai,line_art,false,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-tdds-052.jpg,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
vlhd-ds-tdds-052_crop_4.jpg,Co-Dai,line_art,false,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-tdds-052.jpg,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
vlhd-ds-tdds-052_crop_5.jpg,Co-Dai,line_art,false,Trống Hòa Bình,Những Trống Đồng Đông Sơn Phát Hiện Ở Việt Nam – Nguyễn Văn Huyên – 1974,vlhd-ds-tdds-052.jpg,https://hoavandaiviet.vn/product/vlhd-ds-tdds-052/
